Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
PUNERES20DEL03,32,4.1,Buffet ,motorcycle ,32,13.787
MYSRES15DEL03,33,5,Buffet ,motorcycle ,38,13.989
SURRES15DEL01,31,4.7,Meal ,electric_scooter ,18,6.081
PUNERES12DEL02,27,5,Drinks ,scooter ,25,12.257
JAPRES16DEL02,24,5,Drinks ,motorcycle ,24,11.92
INDORES13DEL01,25,4.6,Buffet ,scooter ,12,6.05
VADRES11DEL02,26,4.7,Meal ,motorcycle ,21,7.574
AGRRES03DEL01,29,4.7,Buffet ,motorcycle ,14,6044.743
MUMRES20DEL01,37,4.8,Drinks ,scooter ,16,6.119
RANCHIRES09DEL02,22,4.9,Meal ,scooter ,20,3.019
CHENRES06DEL02,20,4.8,Meal ,motorcycle ,24,7.761
AGRRES01DEL02,27,4.9,Buffet ,motorcycle ,21,11.905
SURRES14DEL02,39,4.6,Buffet ,scooter ,20,12.162
SURRES01DEL03,36,4.3,Meal ,motorcycle ,35,9.121
INDORES14DEL02,29,4.7,Drinks ,motorcycle ,11,19.659
PUNERES01DEL03,36,4.6,Meal ,motorcycle ,25,13.788
JAPRES01DEL02,27,4.7,Meal ,scooter ,16,11.917
HYDRES010DEL01,28,4.7,Buffet ,electric_scooter ,12,1.537
BANGRES07DEL02,36,4.2,Drinks ,scooter ,36,20.181
BHPRES06DEL03,36,4.5,Buffet ,scooter ,15,9.06
PUNERES06DEL02,24,4.7,Buffet ,scooter ,15,12.257
INDORES12DEL01,38,4.6,Drinks ,scooter ,31,6.05
CHENRES02DEL02,32,4.1,Meal ,motorcycle ,54,20.177
JAPRES13DEL01,30,4.4,Buffet ,scooter ,32,5.96
PUNERES17DEL03,27,4.9,Snack ,electric_scooter ,37,13.789
AURGRES06DEL02,23,4.9,Buffet ,electric_scooter ,38,19.84
MYSRES13DEL03,35,4.8,Drinks ,motorcycle ,25,13.99
RANCHIRES05DEL03,30,4.8,Meal ,motorcycle ,43,13.583
SURRES11DEL02,22,4.6,Buffet ,motorcycle ,22,19.762
INDORES13DEL03,34,4.7,Meal ,scooter ,29,4.538
SURRES06DEL01,29,4.3,Meal ,motorcycle ,32,6.081
KOCRES04DEL01,36,4.8,Meal ,scooter ,25,10.924
INDORES13DEL02,37,4.6,Drinks ,scooter ,38,19.66
AURGRES14DEL02,36,4.8,Snack ,motorcycle ,28,3.053
KOLRES04DEL03,39,3.9,Buffet ,electric_scooter ,34,13.621
PUNERES03DEL01,20,4.9,Drinks ,electric_scooter ,14,10.724
MYSRES09DEL03,35,4.2,Drinks ,electric_scooter ,35,13.99
SURRES17DEL02,23,4.8,Meal ,motorcycle ,19,7.602
JAPRES17DEL01,23,5,Snack ,scooter ,25,10.428
BHPRES01DEL02,35,4.1,Snack ,scooter ,33,3.02
VADRES13DEL02,39,3.5,Snack ,motorcycle ,34,12.117
MYSRES14DEL01,27,4.7,Drinks ,motorcycle ,15,6.29
PUNERES01DEL01,24,4.8,Drinks ,scooter ,27,10.724
CHENRES19DEL01,21,4.5,Drinks ,motorcycle ,27,1.553
MUMRES17DEL03,32,5,Meal ,motorcycle ,34,4.589
AGRRES02DEL03,39,4,Snack ,motorcycle ,34,14.153
COIMBRES07DEL01,24,4.9,Buffet ,scooter ,27,10.907
COIMBRES12DEL02,26,4.9,Meal ,electric_scooter ,16,7.79
JAPRES08DEL01,35,4.8,Snack ,motorcycle ,20,5.959
MYSRES08DEL03,29,4.6,Drinks ,motorcycle ,23,9.327
MUMRES02DEL01,20,4.6,Snack ,motorcycle ,38,16.82
JAPRES11DEL01,31,4.8,Meal ,electric_scooter ,25,5.959
INDORES05DEL02,23,4.9,Snack ,motorcycle ,19,3.025
JAPRES04DEL02,30,4,Buffet ,scooter ,31,2.98
CHENRES13DEL01,23,4.5,Meal ,scooter ,12,1.552
JAPRES17DEL02,30,4.8,Meal ,motorcycle ,18,7.449
INDORES05DEL01,20,4.6,Drinks ,motorcycle ,20,16.637
PUNERES13DEL01,24,5,Snack ,motorcycle ,16,10.724
INDORES12DEL01,31,3.8,Meal ,scooter ,38,10.587
BANGRES14DEL03,31,4.8,Snack ,motorcycle ,27,4.658
MUMRES16DEL02,26,4.6,Drinks ,scooter ,18,3.059
KOCRES010DEL03,34,3.6,Meal ,scooter ,37,14.044
BANGRES13DEL02,22,4.8,Buffet ,motorcycle ,13,3.105
RANCHIRES08DEL02,30,5,Drinks ,motorcycle ,26,7.547
BANGRES20DEL01,29,4.6,Meal ,scooter ,25,17335.991
HYDRES09DEL01,34,4.9,Meal ,scooter ,18,6.147
MYSRES01DEL03,22,4.5,Snack ,motorcycle ,14,9.327
BANGRES03DEL01,35,4.9,Buffet ,motorcycle ,32,6.21
BANGRES01DEL01,38,4.7,Snack ,motorcycle ,45,10.868
JAPRES07DEL03,22,4.9,Buffet ,scooter ,12,8.943
PUNERES01DEL02,37,5,Drinks ,electric_scooter ,41,12.256
VADRES17DEL02,33,4.7,Drinks ,scooter ,15,3.145
VADRES14DEL03,25,5,Buffet ,motorcycle ,18,4.544
JAPRES11DEL02,30,4.7,Buffet ,scooter ,19,7.449
JAPRES15DEL01,31,5,Snack ,motorcycle ,25,1.49
AURGRES07DEL02,24,4.7,Meal ,motorcycle ,42,12.21
SURRES04DEL02,29,4.8,Meal ,electric_scooter ,11,7.601
COIMBRES19DEL02,24,4.9,Snack ,scooter ,21,3.116
BANGRES18DEL01,27,4.9,Meal ,scooter ,24,17.079
KNPRES07DEL02,31,3.8,Snack ,scooter ,35,11.937
JAPRES14DEL01,33,4.8,Snack ,scooter ,22,1.49
SURRES16DEL02,31,3.6,Meal ,scooter ,37,19.762
MYSRES07DEL02,30,4.5,Drinks ,motorcycle ,27,3.109
SURRES14DEL02,35,4.5,Snack ,motorcycle ,30,7.602
HYDRES12DEL01,29,4.6,Buffet ,scooter ,14,6.147
VADRES08DEL03,33,4.9,Meal ,motorcycle ,34,4.718
COIMBRES16DEL03,22,4.8,Snack ,motorcycle ,16,4.674
MYSRES19DEL01,22,4.6,Buffet ,motorcycle ,15,10.881
SURRES010DEL02,37,4.8,Buffet ,motorcycle ,22,7.601
KOLRES04DEL01,33,4.8,Drinks ,scooter ,32,6.054
BANGRES18DEL01,34,4,Buffet ,motorcycle ,40,10.869
RANCHIRES09DEL03,30,4.8,Meal ,scooter ,33,4.528
BANGRES01DEL02,20,4.5,Meal ,scooter ,29,12.421
VADRES010DEL02,27,4.5,Snack ,scooter ,25,12.117
INDORES04DEL01,21,4.8,Snack ,motorcycle ,12,1.513
MYSRES03DEL02,33,5,Snack ,electric_scooter ,19,7.773
VADRES11DEL01,32,4.5,Meal ,scooter ,33,10.603
KOLRES04DEL03,36,4.6,Drinks ,motorcycle ,19,5019.061
SURRES18DEL03,39,4.9,Buffet ,scooter ,23,13.683
PUNERES14DEL02,30,4.9,Snack ,scooter ,20,19.917
JAPRES18DEL01,31,4.3,Buffet ,motorcycle ,39,5.959
RANCHIRES17DEL02,29,4.6,Buffet ,motorcycle ,28,5212.81
MUMRES14DEL03,35,4.2,Meal ,motorcycle ,33,4.588
SURRES07DEL02,39,4.1,Buffet ,scooter ,45,12.162
ALHRES01DEL02,36,4.8,Drinks ,motorcycle ,28,7.49
HYDRES06DEL03,23,4.9,Drinks ,motorcycle ,20,4.61
RANCHIRES12DEL01,22,4.9,Buffet ,electric_scooter ,17,1.573
COIMBRES14DEL01,28,4.7,Meal ,motorcycle ,16,17.138
HYDRES09DEL03,20,4.2,Meal ,motorcycle ,23,9.22
INDORES02DEL02,33,4.5,Drinks ,motorcycle ,25,3.026
RANCHIRES11DEL02,34,4.9,Drinks ,motorcycle ,26,12.074
SURRES09DEL03,36,4.9,Drinks ,motorcycle ,26,4.561
VADRES13DEL01,22,3.1,Meal ,motorcycle ,42,10.603
JAPRES01DEL01,22,4.8,Drinks ,motorcycle ,16,10.428
BANGRES15DEL02,37,4.2,Buffet ,motorcycle ,31,12.42
BANGRES12DEL03,33,4.8,Meal ,motorcycle ,27,4.658
RANCHIRES15DEL02,25,4.1,Meal ,motorcycle ,23,3.019
MUMRES16DEL02,39,4.9,Snack ,motorcycle ,43,12.237
VADRES19DEL01,29,4.6,Drinks ,scooter ,13,16.66
COIMBRES13DEL01,32,5,Buffet ,scooter ,41,17.138
KOCRES12DEL01,35,4.8,Snack ,scooter ,28,10.924
CHENRES14DEL01,34,4,Meal ,motorcycle ,42,10.866
HYDRES15DEL03,39,4.7,Buffet ,scooter ,39,13.829
RANCHIRES20DEL01,24,4.9,Drinks ,motorcycle ,43,10.564
JAPRES19DEL03,25,4.9,Drinks ,motorcycle ,17,8.938
HYDRES09DEL03,21,4.6,Meal ,motorcycle ,24,4.61
AURGRES13DEL01,29,4.5,Buffet ,motorcycle ,29,6.105
MYSRES04DEL02,38,4.6,Snack ,motorcycle ,50,12.436
COIMBRES05DEL01,23,4.7,Meal ,motorcycle ,15,17.137
MYSRES07DEL03,24,4.9,Snack ,motorcycle ,38,13.989
RANCHIRES16DEL01,25,4.1,Meal ,scooter ,33,6.037
RANCHIRES16DEL01,29,4.6,Buffet ,motorcycle ,30,16.6
HYDRES12DEL02,31,4.5,Meal ,scooter ,16,7.684
HYDRES13DEL01,39,4.5,Buffet ,scooter ,22,10.757
JAPRES12DEL01,27,5,Snack ,electric_scooter ,20,1.49
DEHRES09DEL02,29,4.7,Meal ,motorcycle ,23,2.938
CHENRES02DEL03,21,5,Snack ,scooter ,16,9.313
KOCRES04DEL03,21,4.7,Snack ,motorcycle ,28,9.364
SURRES08DEL02,32,5,Snack ,motorcycle ,29,12.162
BANGRES11DEL03,31,5,Meal ,scooter ,23,9.316
AURGRES19DEL02,28,4.8,Meal ,scooter ,29,12.21
JAPRES06DEL01,27,4.8,Snack ,scooter ,18,5.959
BANGRES11DEL03,28,4.6,Drinks ,motorcycle ,23,4.658
VADRES11DEL03,37,4.5,Buffet ,scooter ,32,13.631
PUNERES11DEL01,39,5,Snack ,electric_scooter ,26,6.129
CHENRES07DEL01,29,4.6,Snack ,motorcycle ,19,17904.391
VADRES03DEL03,35,4.9,Drinks ,scooter ,25,13.631
RANCHIRES15DEL02,35,4,Snack ,motorcycle ,39,7.546
INDORES010DEL03,31,4.1,Drinks ,electric_scooter ,36,4.538
HYDRES20DEL02,20,5,Snack ,motorcycle ,20,12.292
HYDRES20DEL02,35,4.9,Meal ,scooter ,30,19.973
INDORES18DEL01,36,4.5,Buffet ,scooter ,25,10.587
SURRES02DEL03,29,4.9,Buffet ,motorcycle ,22,4.561
HYDRES02DEL01,29,4.6,Meal ,scooter ,36,10.757
RANCHIRES05DEL01,31,4.7,Meal ,motorcycle ,27,10.565
HYDRES16DEL01,20,4.7,Buffet ,electric_scooter ,27,16.902
MUMRES15DEL01,28,4.6,Buffet ,motorcycle ,29,16.822
RANCHIRES08DEL03,37,4.9,Meal ,scooter ,17,4.528
JAPRES09DEL03,36,4.6,Snack ,scooter ,30,4.469
JAPRES06DEL03,29,4.6,Buffet ,motorcycle ,23,13.406
SURRES12DEL01,24,4.5,Meal ,motorcycle ,29,6.081
AGRRES17DEL03,29,4.9,Snack ,motorcycle ,27,4.465
INDORES19DEL02,35,4.5,Snack ,electric_scooter ,26,7.562
DEHRES14DEL02,31,4.9,Drinks ,scooter ,16,7.344
MYSRES05DEL01,33,5,Snack ,scooter ,17,6.218
BANGRES02DEL02,37,4.5,Buffet ,motorcycle ,46,12.42
HYDRES13DEL02,32,4.4,Meal ,scooter ,39,12.294
JAPRES09DEL03,32,4.1,Drinks ,motorcycle ,38,8.938
VADRES05DEL02,29,4.6,Buffet ,scooter ,19,19.688
INDORES14DEL02,28,4.6,Snack ,electric_scooter ,20,19.659
INDORES11DEL03,38,4.5,Meal ,scooter ,26,9.075
SURRES05DEL01,29,4.7,Snack ,scooter ,15,6.081
BANGRES11DEL02,39,4.3,Snack ,motorcycle ,31,20.183
INDORES04DEL03,31,4.8,Drinks ,scooter ,25,13.611
PUNERES11DEL02,37,4.6,Snack ,motorcycle ,24,12.257
CHENRES13DEL03,31,4.7,Snack ,scooter ,30,13.971
MUMRES15DEL02,31,4.8,Meal ,motorcycle ,27,7.647
MYSRES13DEL01,21,4.6,Snack ,scooter ,17,17.098
HYDRES12DEL03,38,4.8,Buffet ,scooter ,41,13.83
RANCHIRES08DEL01,26,4.8,Drinks ,motorcycle ,28,16.601
PUNERES08DEL02,30,4.6,Drinks ,scooter ,26,19.916
COIMBRES17DEL02,20,4.2,Drinks ,motorcycle ,37,12.464
INDORES03DEL02,32,3.7,Drinks ,scooter ,42,12.099
MYSRES17DEL03,36,4.7,Drinks ,scooter ,23,4.663
INDORES16DEL01,30,4.8,Snack ,motorcycle ,26,10.587
AURGRES09DEL03,20,4.7,Meal ,scooter ,13,9.158
SURRES08DEL01,35,4.6,Buffet ,motorcycle ,39,16.721
SURRES14DEL01,27,4.9,Buffet ,scooter ,22,10.642
MUMRES16DEL01,21,4.7,Buffet ,motorcycle ,19,16.825
CHENRES07DEL02,36,4.1,Drinks ,motorcycle ,26,3.104
SURRES12DEL03,24,4.8,Meal ,motorcycle ,12,9.121
CHENRES20DEL03,29,5,Drinks ,motorcycle ,20,9.315
SURRES18DEL02,23,4.7,Meal ,motorcycle ,11,3.041
INDORES02DEL01,29,4.5,Buffet ,motorcycle ,11,1.513
MYSRES07DEL01,28,4.6,Meal ,motorcycle ,35,1.555
HYDRES05DEL01,38,4.2,Meal ,motorcycle ,34,1.537
BANGRES11DEL01,32,4.7,Meal ,electric_scooter ,24,1.553
RANCHIRES03DEL03,38,4.1,Meal ,motorcycle ,31,9.435
INDORES13DEL03,25,4.9,Snack ,motorcycle ,27,13.612
AGRRES15DEL01,38,4.8,Drinks ,scooter ,18,11.008
HYDRES15DEL01,29,4.6,Meal ,motorcycle ,20,10.756
SURRES03DEL03,38,4,Meal ,scooter ,46,13.681
AGRRES010DEL03,25,4.5,Snack ,motorcycle ,23,8.929
AURGRES11DEL03,39,4.4,Meal ,motorcycle ,44,14.153
BANGRES09DEL01,31,4.5,Drinks ,electric_scooter ,16,1.553
VADRES08DEL01,22,5,Snack ,motorcycle ,13,17.298
INDORES13DEL03,23,4.9,Snack ,motorcycle ,16,4.538
SURRES06DEL01,33,5,Buffet ,motorcycle ,24,16.721
SURRES17DEL02,24,4.2,Meal ,motorcycle ,32,7.602
HYDRES02DEL01,33,4.6,Snack ,motorcycle ,39,10.757
INDORES04DEL01,31,4.7,Buffet ,electric_scooter ,29,1.513
SURRES08DEL03,20,4.1,Meal ,motorcycle ,29,4.561
VADRES19DEL02,27,4.6,Snack ,motorcycle ,24,12.117
KNPRES17DEL03,20,4.6,Snack ,motorcycle ,30,20.887
SURRES13DEL02,37,4.9,Buffet ,motorcycle ,21,12.162
MYSRES14DEL01,32,3.9,Meal ,scooter ,39,17.298
AGRRES18DEL01,36,4.9,Buffet ,motorcycle ,15,16.368
SURRES02DEL03,21,4.6,Buffet ,scooter ,15,13.681
JAPRES04DEL02,25,4.8,Drinks ,scooter ,15,2.98
RANCHIRES02DEL03,30,4.7,Meal ,motorcycle ,26,9.435
VADRES19DEL01,23,3.5,Meal ,scooter ,38,10.602
RANCHIRES15DEL03,24,4.5,Snack ,scooter ,25,13.583
JAPRES010DEL03,29,4.6,Snack ,motorcycle ,17,13.406
SURRES12DEL03,35,4.8,Buffet ,electric_scooter ,24,13.681
INDORES15DEL02,30,4.3,Meal ,motorcycle ,47,3.025
KOCRES11DEL02,20,4.6,Buffet ,scooter ,13,12.484
COIMBRES14DEL01,31,4.7,Meal ,motorcycle ,40,6.232
COIMBRES18DEL01,27,4.9,Buffet ,electric_scooter ,18,1.558
MUMRES20DEL01,22,4.6,Drinks ,scooter ,28,6.119
JAPRES14DEL01,29,4.6,Meal ,motorcycle ,10,5.959
PUNERES04DEL01,33,4.9,Buffet ,scooter ,17,10.726
PUNERES09DEL03,28,4.6,Buffet ,scooter ,18,13.789
CHENRES17DEL03,21,4.6,Buffet ,scooter ,23,9.314
CHENRES06DEL03,33,4.7,Buffet ,motorcycle ,30,13.97
CHENRES06DEL03,29,4.5,Snack ,motorcycle ,19,4.657
HYDRES13DEL02,35,4.7,Buffet ,motorcycle ,36,7.684
KOCRES04DEL01,36,4.7,Meal ,motorcycle ,25,10.924
KNPRES03DEL03,25,4.8,Meal ,scooter ,29,8.953
JAPRES16DEL01,21,4.8,Buffet ,scooter ,23,16.388
PUNERES06DEL01,28,4.8,Drinks ,scooter ,14,6.129
RANCHIRES17DEL02,38,4.8,Meal ,scooter ,34,7.546
VADRES16DEL03,27,4.6,Snack ,electric_scooter ,19,14.153
LUDHRES08DEL03,26,4.7,Meal ,motorcycle ,16,13.184
BANGRES02DEL02,30,4.7,Meal ,motorcycle ,42,20.181
MUMRES15DEL01,29,4.9,Snack ,motorcycle ,10,16.822
VADRES18DEL01,33,4.6,Drinks ,scooter ,26,1.573
RANCHIRES03DEL01,35,4.6,Buffet ,electric_scooter ,26,6.29
MUMRES19DEL03,30,4.7,Snack ,electric_scooter ,19,4.589
JAPRES20DEL02,38,4.7,Drinks ,scooter ,26,2.979
HYDRES11DEL03,32,4.7,Drinks ,scooter ,31,4.61
ALHRES13DEL01,23,4.8,Drinks ,motorcycle ,33,5.992
JAPRES06DEL01,36,4.8,Snack ,scooter ,29,5.959
PUNERES04DEL02,34,4.7,Buffet ,scooter ,45,12.258
MUMRES09DEL01,30,4.5,Buffet ,motorcycle ,24,1.53
MUMRES12DEL01,30,3.8,Drinks ,scooter ,40,10.705
VADRES17DEL02,36,4.8,Snack ,scooter ,39,7.863
VADRES04DEL01,36,4.5,Meal ,motorcycle ,29,6.29
CHENRES05DEL01,31,4.6,Snack ,motorcycle ,21,6.209
INDORES06DEL03,36,5,Drinks ,motorcycle ,37,13.612
PUNERES20DEL03,33,5,Buffet ,motorcycle ,27,9.192
COIMBRES07DEL01,26,4.7,Buffet ,motorcycle ,24,10.907
VADRES06DEL01,28,4.8,Meal ,electric_scooter ,15,6.059
SURRES09DEL01,22,4.7,Drinks ,scooter ,13,6.081
MUMRES19DEL01,39,4.9,Snack ,motorcycle ,30,16.824
MYSRES14DEL01,21,4.7,Meal ,scooter ,12,1.573
GOARES20DEL03,39,4.9,Buffet ,motorcycle ,44,14.153
VADRES16DEL02,31,4.9,Snack ,scooter ,16,3.145
HYDRES15DEL01,23,4.8,Drinks ,motorcycle ,18,10.756
SURRES010DEL01,28,4.7,Drinks ,motorcycle ,20,1.52
RANCHIRES07DEL01,38,4.8,Drinks ,scooter ,22,10.565
DEHRES16DEL03,34,4.7,Meal ,motorcycle ,20,8.812
MUMRES010DEL03,20,4.8,Buffet ,scooter ,13,4.591
AGRRES16DEL02,36,5,Buffet ,motorcycle ,23,3.145
INDORES12DEL03,33,4.5,Drinks ,motorcycle ,25,4.538
SURRES010DEL01,31,4.6,Drinks ,scooter ,28,16.721
MUMRES17DEL01,35,4.9,Drinks ,motorcycle ,28,10.707
BANGRES12DEL01,26,4.8,Snack ,scooter ,30,10.868
INDORES13DEL01,34,4.7,Meal ,motorcycle ,33,10.587
PUNERES14DEL01,38,4.8,Buffet ,scooter ,29,1.532
MYSRES19DEL03,24,4.6,Meal ,motorcycle ,17,13.989
MUMRES12DEL02,36,4.5,Drinks ,motorcycle ,21,3.059
PUNERES17DEL02,30,4.7,Snack ,motorcycle ,20,3.065
VADRES13DEL03,25,4.1,Snack ,motorcycle ,37,9.088
MYSRES04DEL01,38,4.3,Snack ,motorcycle ,28,1.555
JAPRES17DEL03,37,4.7,Snack ,motorcycle ,29,13.407
SURRES15DEL03,29,4.6,Drinks ,motorcycle ,15,9.122
CHENRES07DEL02,35,4.9,Snack ,scooter ,25,3.104
VADRES04DEL03,34,4.9,Snack ,scooter ,49,14.153
CHENRES010DEL02,21,4.8,Snack ,motorcycle ,24,12.417
JAPRES17DEL01,26,4.6,Drinks ,scooter ,20,16.386
BANGRES04DEL01,35,4.5,Buffet ,scooter ,23,10.867
KOCRES14DEL01,29,4,Meal ,motorcycle ,31,2234.358
COIMBRES18DEL02,22,4.8,Meal ,motorcycle ,28,20.253
INDORES17DEL01,28,4.8,Snack ,motorcycle ,11,1.513
COIMBRES01DEL01,33,3.5,Buffet ,scooter ,34,10.906
MUMRES17DEL03,25,4.7,Snack ,scooter ,13,4.589
VADRES15DEL03,27,4.6,Meal ,motorcycle ,21,4.718
INDORES03DEL01,29,4.3,Drinks ,scooter ,42,10.587
BANGRES17DEL03,22,4.6,Drinks ,motorcycle ,17,4.658
JAPRES17DEL01,22,4.2,Drinks ,electric_scooter ,39,16.386
BHPRES13DEL03,38,4.5,Snack ,scooter ,30,13.589
VADRES05DEL02,30,4.6,Buffet ,motorcycle ,28,19.688
SURRES16DEL01,29,5,Meal ,scooter ,12,6.081
MUMRES02DEL03,35,4.7,Drinks ,scooter ,26,13.762
MUMRES12DEL02,21,4.4,Snack ,motorcycle ,22,7.646
SURRES01DEL02,36,4.6,Meal ,motorcycle ,29,7.601
CHENRES05DEL02,22,5,Buffet ,scooter ,14,3.105
PUNERES12DEL02,21,4.6,Buffet ,motorcycle ,26,12.257
HYDRES03DEL03,31,4.7,Buffet ,motorcycle ,46,9.221
MUMRES06DEL01,39,4.9,Snack ,motorcycle ,26,1.53
MYSRES15DEL02,33,4.8,Buffet ,motorcycle ,40,12.435
ALHRES20DEL01,39,4.6,Buffet ,motorcycle ,39,10.486
PUNERES01DEL01,30,4.8,Drinks ,motorcycle ,41,16.851
CHENRES04DEL02,31,4.5,Snack ,motorcycle ,35,12.418
KOCRES17DEL01,26,4.6,Snack ,motorcycle ,29,10.925
VADRES20DEL01,38,4.8,Snack ,scooter ,19,10.602
COIMBRES19DEL02,22,4.8,Snack ,motorcycle ,13,3.116
INDORES17DEL01,20,4.9,Meal ,scooter ,25,16.635
JAPRES02DEL02,23,4.7,Buffet ,motorcycle ,13,7.448
HYDRES07DEL02,30,4.7,Meal ,motorcycle ,21,7.684
VADRES09DEL01,31,4.8,Snack ,motorcycle ,22,11.008
COIMBRES02DEL03,22,4.4,Drinks ,motorcycle ,40,14.022
BANGRES12DEL03,21,4.7,Drinks ,motorcycle ,18,4.658
INDORES18DEL01,33,4.6,Drinks ,motorcycle ,16,6.05
RANCHIRES17DEL02,39,4.9,Snack ,motorcycle ,25,19.618
BANGRES11DEL01,29,4.7,Drinks ,motorcycle ,19,1.553
VADRES04DEL02,27,4.8,Buffet ,motorcycle ,32,12.58
COIMBRES15DEL03,20,4.8,Meal ,motorcycle ,19,9.348
COIMBRES15DEL02,34,4.6,Buffet ,motorcycle ,36,20.254
CHENRES010DEL03,36,4.3,Drinks ,motorcycle ,33,4.657
INDORES04DEL02,34,5,Drinks ,motorcycle ,20,3.025
RANCHIRES19DEL01,23,4.7,Snack ,scooter ,13,6.038
AGRRES20DEL03,30,4.5,Drinks ,motorcycle ,26,20.831
MYSRES04DEL02,35,4.6,Meal ,scooter ,27,7.772
MYSRES15DEL01,32,5,Snack ,motorcycle ,38,10.88
RANCHIRES12DEL02,38,4.9,Snack ,scooter ,15,20.443
INDORES06DEL02,32,4.7,Buffet ,motorcycle ,38,12.1
PUNERES11DEL03,32,4.9,Buffet ,motorcycle ,20,4.597
RANCHIRES01DEL02,39,4.9,Buffet ,scooter ,19,3.018
CHENRES04DEL03,35,4.9,Snack ,motorcycle ,28,9.314
HYDRES15DEL03,35,4,Buffet ,scooter ,33,9.22
MUMRES16DEL01,22,5,Buffet ,scooter ,28,1.53
INDORES20DEL02,32,4.1,Buffet ,motorcycle ,32,7.563
JAPRES05DEL03,25,4.6,Meal ,motorcycle ,24,8.938
KNPRES02DEL02,30,4.6,Snack ,motorcycle ,36,11.937
COIMBRES15DEL01,30,4.9,Drinks ,motorcycle ,29,10.906
AURGRES01DEL02,35,4.4,Meal ,motorcycle ,29,3.053
COIMBRES17DEL03,39,4.7,Snack ,scooter ,25,4.674
BANGRES17DEL01,25,5,Snack ,motorcycle ,30,17.077
INDORES18DEL02,31,4.8,Drinks ,motorcycle ,19,3.025
JAPRES17DEL01,31,4.8,Buffet ,motorcycle ,25,16.386
PUNERES11DEL02,27,4.8,Snack ,scooter ,19,7.661
PUNERES09DEL01,33,4.6,Drinks ,scooter ,41,16.853
RANCHIRES14DEL01,29,4.8,Drinks ,electric_scooter ,14,1.573
COIMBRES09DEL02,29,4.9,Meal ,scooter ,24,12.464
SURRES20DEL01,24,4.9,Drinks ,motorcycle ,22,16.722
KNPRES02DEL01,36,4.7,Drinks ,scooter ,27,16.413
ALHRES20DEL03,39,4.3,Drinks ,scooter ,46,20.969
VADRES12DEL01,29,4.6,Snack ,scooter ,30,11.008
MUMRES15DEL02,32,4,Buffet ,motorcycle ,20,3.059
VADRES05DEL01,38,4.9,Meal ,motorcycle ,29,6.059
BANGRES01DEL03,21,4.9,Drinks ,scooter ,17,4.658
BANGRES01DEL02,24,4.6,Buffet ,scooter ,19,3.105
DEHRES12DEL02,23,4.7,Snack ,scooter ,17,3.145
HYDRES18DEL01,23,4.8,Meal ,electric_scooter ,18,6.147
RANCHIRES18DEL02,22,4.6,Buffet ,motorcycle ,25,3.019
DEHRES18DEL02,27,4.6,Meal ,scooter ,27,12.58
COIMBRES09DEL02,30,4.1,Buffet ,scooter ,32,12.464
BANGRES18DEL02,20,4.8,Snack ,motorcycle ,22,20.184
BANGRES05DEL02,35,3.9,Drinks ,scooter ,35,20.181
SURRES07DEL01,33,4.6,Meal ,motorcycle ,49,10.642
COIMBRES11DEL03,26,4.6,Snack ,motorcycle ,16,9.348
RANCHIRES12DEL01,25,4.7,Drinks ,scooter ,10,1.573
AGRRES05DEL02,20,4,Buffet ,scooter ,33,11.903
KOLRES03DEL03,21,3.9,Buffet ,motorcycle ,52,4.541
MYSRES20DEL02,34,5,Drinks ,motorcycle ,25,20.206
INDORES11DEL01,26,4.7,Meal ,motorcycle ,15,1.513
BANGRES07DEL03,21,4.7,Meal ,motorcycle ,25,13.972
MUMRES14DEL01,37,4.3,Drinks ,scooter ,33,1.529
RANCHIRES20DEL01,37,5,Drinks ,scooter ,36,6.037
SURRES17DEL01,21,4.8,Buffet ,scooter ,25,16.723
COIMBRES19DEL03,33,4.9,Buffet ,motorcycle ,28,4.674
CHENRES16DEL02,29,4.6,Meal ,motorcycle ,25,3.105
PUNERES16DEL03,39,4.2,Buffet ,motorcycle ,36,4.597
BANGRES16DEL03,37,5,Buffet ,electric_scooter ,30,9.314
VADRES04DEL03,27,4.7,Drinks ,motorcycle ,43,14.153
HYDRES11DEL02,20,4.9,Drinks ,scooter ,16,3.074
MYSRES12DEL03,35,4.8,Snack ,scooter ,25,4.664
BHPRES06DEL03,20,4.7,Meal ,motorcycle ,23,4.53
MYSRES09DEL01,22,4.6,Drinks ,motorcycle ,31,1.555
HYDRES19DEL03,28,4.7,Drinks ,motorcycle ,22,9.22
SURRES02DEL01,21,4.2,Snack ,electric_scooter ,37,16.721
PUNERES15DEL01,36,4.7,Meal ,scooter ,27,16.848
CHENRES04DEL02,36,3.6,Meal ,scooter ,35,12.418
BANGRES06DEL01,28,4.6,Buffet ,motorcycle ,22,10.867
KOCRES11DEL01,34,4.6,Drinks ,motorcycle ,21,6.242
ALHRES08DEL02,26,4.5,Snack ,electric_scooter ,26,11.984
PUNERES04DEL03,34,4.8,Snack ,motorcycle ,23,9.194
INDORES06DEL03,26,4.7,Meal ,motorcycle ,28,9.075
HYDRES18DEL01,36,4.5,Buffet ,motorcycle ,27,1.537
PUNERES17DEL02,36,4,Meal ,motorcycle ,33,3.065
GOARES15DEL01,32,3.8,Meal ,scooter ,40,10.808
MUMRES15DEL03,22,4.5,Meal ,motorcycle ,24,13.764
